year,month,lat,lng,weight
0,8,-5,76,0.00250
0,8,-5,80,0.00042
0,8,-5,81,0.00045
0,8,-5,82,0.00027
0,8,-5,83,0.00050
0,8,-5,85,0.00056
0,8,-5,86,0.00026
0,8,-5,87,0.00208
0,8,-5,88,0.00059
0,8,-5,89,0.00103
0,8,-5,90,0.00179
0,8,-5,91,0.00684
0,8,-5,92,0.00108
0,8,-5,93,0.00128
0,8,-5,94,0.00462
0,8,-5,96,0.00051
0,8,-5,97,0.00034
0,8,-5,98,0.00076
0,8,-5,99,0.00086
0,8,-5,101,0.00027
0,8,-4,47,0.00029
0,8,-4,54,0.00027
0,8,-4,55,0.00187
0,8,-4,56,0.00066
0,8,-4,63,0.00030
0,8,-4,64,0.00034
0,8,-4,70,0.00160
0,8,-4,71,0.00274
0,8,-4,72,0.00029
0,8,-4,74,0.00078
0,8,-4,75,0.00352
0,8,-4,76,0.00137
0,8,-4,77,0.00114
0,8,-4,81,0.00268
0,8,-4,82,0.00043
0,8,-4,83,0.00124
0,8,-4,84,0.00411
0,8,-4,85,0.00352
0,8,-4,86,0.00041
0,8,-4,87,0.00187
0,8,-4,88,0.00129
0,8,-4,89,0.00585
0,8,-4,90,0.00494
0,8,-4,91,0.00388
0,8,-4,92,0.00099
0,8,-4,93,0.00149
0,8,-4,94,0.00091
0,8,-4,95,0.00031
0,8,-4,96,0.00119
0,8,-4,97,0.00252
0,8,-4,98,0.00058
0,8,-3,41,0.00025
0,8,-3,42,0.00031
0,8,-3,50,0.00029
0,8,-3,51,0.00078
0,8,-3,52,0.00092
0,8,-3,53,0.00042
0,8,-3,55,0.00091
0,8,-3,60,0.00154
0,8,-3,61,0.00164
0,8,-3,62,0.00028
0,8,-3,63,0.00026
0,8,-3,64,0.00025
0,8,-3,66,0.00320
0,8,-3,67,0.00824
0,8,-3,73,0.00043
0,8,-3,75,0.00036
0,8,-3,76,0.00097
0,8,-3,77,0.00107
0,8,-3,78,0.00120
0,8,-3,79,0.00072
0,8,-3,80,0.00087
0,8,-3,81,0.00057
0,8,-3,82,0.00055
0,8,-3,83,0.00129
0,8,-3,84,0.00499
0,8,-3,85,0.00326
0,8,-3,86,0.00298
0,8,-3,87,0.00220
0,8,-3,88,0.00190
0,8,-3,89,0.00262
0,8,-3,90,0.00199
0,8,-3,91,0.00232
0,8,-3,92,0.00081
0,8,-3,93,0.00079
0,8,-3,94,0.00070
0,8,-3,95,0.00188
0,8,-3,96,0.00091
0,8,-3,97,0.00085
0,8,-3,98,0.00154
0,8,-2,42,0.00052
0,8,-2,51,0.00048
0,8,-2,53,0.00036
0,8,-2,54,0.00096
0,8,-2,55,0.00103
0,8,-2,56,0.00027
0,8,-2,57,0.00118
0,8,-2,58,0.00259
0,8,-2,59,0.00032
0,8,-2,60,0.00058
0,8,-2,61,0.00046
0,8,-2,62,0.00076
0,8,-2,63,0.00111
0,8,-2,64,0.00182
0,8,-2,65,0.00121
0,8,-2,66,0.00041
0,8,-2,67,0.00025
0,8,-2,70,0.00066
0,8,-2,71,0.00038
0,8,-2,73,0.00052
0,8,-2,74,0.00042
0,8,-2,78,0.00180
0,8,-2,79,0.00247
0,8,-2,80,0.00171
0,8,-2,81,0.00057
0,8,-2,82,0.00045
0,8,-2,83,0.00085
0,8,-2,84,0.00043
0,8,-2,85,0.00034
0,8,-2,86,0.00069
0,8,-2,87,0.00067
0,8,-2,88,0.00088
0,8,-2,90,0.00025
0,8,-2,91,0.00083
0,8,-2,92,0.00181
0,8,-2,93,0.00040
0,8,-2,94,0.00088
0,8,-2,95,0.00051
0,8,-2,96,0.00095
0,8,-2,97,0.00041
0,8,-1,44,0.00051
0,8,-1,52,0.00035
0,8,-1,53,0.00027
0,8,-1,54,0.00052
0,8,-1,55,0.00054
0,8,-1,56,0.00112
0,8,-1,57,0.00049
0,8,-1,58,0.00051
0,8,-1,60,0.00261
0,8,-1,61,0.00098
0,8,-1,62,0.00039
0,8,-1,63,0.00070
0,8,-1,64,0.00075
0,8,-1,65,0.00030
0,8,-1,68,0.00056
0,8,-1,69,0.00082
0,8,-1,70,0.00026
0,8,-1,71,0.00075
0,8,-1,72,0.00042
0,8,-1,73,0.00054
0,8,-1,74,0.00145
0,8,-1,75,0.00380
0,8,-1,76,0.00034
0,8,-1,77,0.00047
0,8,-1,78,0.00065
0,8,-1,79,0.00057
0,8,-1,80,0.00043
0,8,-1,81,0.00091
0,8,-1,82,0.00050
0,8,-1,83,0.00031
0,8,-1,87,0.00084
0,8,-1,88,0.00055
0,8,-1,89,0.00044
0,8,-1,93,0.00144
0,8,-1,95,0.00085
0,8,-1,96,0.00262
0,8,0,44,0.00033
0,8,0,45,0.00077
0,8,0,46,0.00090
0,8,0,47,0.00041
0,8,0,48,0.00040
0,8,0,49,0.00104
0,8,0,50,0.00068
0,8,0,56,0.00034
0,8,0,59,0.00041
0,8,0,60,0.00041
0,8,0,62,0.00094
0,8,0,63,0.00062
0,8,0,67,0.00076
0,8,0,68,0.00106
0,8,0,71,0.00135
0,8,0,72,0.00144
0,8,0,88,0.00029
0,8,0,93,0.00036
0,8,0,94,0.00056
0,8,0,95,0.00059
0,8,1,46,0.00027
0,8,1,47,0.00029
0,8,1,49,0.00067
0,8,1,55,0.00040
0,8,1,56,0.00050
0,8,1,60,0.00048
0,8,1,66,0.00029
0,8,1,67,0.00058
0,8,1,68,0.00074
0,8,1,69,0.00037
0,8,1,87,0.00027
0,8,1,93,0.00037
0,8,2,56,0.00094
0,8,2,60,0.00091
0,8,2,91,0.00055
0,8,4,50,0.00044
0,8,4,86,0.00030
0,10,-34,97,0.00026
0,10,-34,104,0.00034
0,10,-28,101,0.00031
0,10,-28,102,0.00030
0,10,-24,83,0.00046
0,10,-24,99,0.00052
0,10,-24,100,0.00032
0,10,-24,105,0.00097
0,10,-23,82,0.00040
0,10,-23,98,0.00039
0,10,-23,99,0.00077
0,10,-22,97,0.00148
0,10,-22,98,0.00109
0,10,-22,104,0.00133
0,10,-22,105,0.00114
0,10,-21,70,0.00070
0,10,-21,74,0.00036
0,10,-21,76,0.00030
0,10,-21,77,0.00026
0,10,-21,78,0.00029
0,10,-21,84,0.00033
0,10,-21,85,0.00059
0,10,-21,86,0.00056
0,10,-21,101,0.00026
0,10,-21,102,0.00043
0,10,-21,103,0.00034
0,10,-21,104,0.00042
0,10,-20,64,0.00050
0,10,-20,70,0.00044
0,10,-20,71,0.00030
0,10,-20,74,0.00029
0,10,-20,78,0.00041
0,10,-20,94,0.00047
0,10,-20,101,0.00076
0,10,-20,102,0.00062
0,10,-20,103,0.00074
0,10,-19,66,0.00070
0,10,-19,67,0.00035
0,10,-19,68,0.00031
0,10,-19,74,0.00027
0,10,-19,75,0.00041
0,10,-19,96,0.00050
0,10,-19,99,0.00033
0,10,-19,100,0.00028
0,10,-19,102,0.00034
0,10,-19,109,0.00065
0,10,-19,112,0.00085
0,10,-19,118,0.00036
0,10,-18,63,0.00026
0,10,-18,64,0.00043
0,10,-18,65,0.00091
0,10,-18,74,0.00030
0,10,-18,91,0.00040
0,10,-18,97,0.00030
0,10,-18,100,0.00030
0,10,-18,101,0.00047
0,10,-18,102,0.00038
0,10,-18,103,0.00035
0,10,-18,105,0.00130
0,10,-18,106,0.00070
0,10,-18,107,0.00080
0,10,-18,108,0.00070
0,10,-18,109,0.00190
0,10,-18,111,0.00049
0,10,-18,117,0.00040
0,10,-17,63,0.00029
0,10,-17,90,0.00056
0,10,-17,95,0.00043
0,10,-17,101,0.00118
0,10,-17,102,0.00107
0,10,-17,103,0.00032
0,10,-17,104,0.00030
0,10,-17,105,0.00049
0,10,-17,106,0.00045
0,10,-17,107,0.00092
0,10,-17,108,0.00113
0,10,-17,109,0.00053
0,10,-17,110,0.00134
0,10,-17,111,0.00123
0,10,-17,112,0.00063
0,10,-17,117,0.00142
0,10,-16,72,0.00033
0,10,-16,73,0.00060
0,10,-16,74,0.00027
0,10,-16,75,0.00027
0,10,-16,76,0.00033
0,10,-16,77,0.00042
0,10,-16,78,0.00058
0,10,-16,92,0.00061
0,10,-16,95,0.00046
0,10,-16,98,0.00027
0,10,-16,99,0.00163
0,10,-16,100,0.00349
0,10,-16,101,0.00059
0,10,-16,102,0.00142
0,10,-16,104,0.00042
0,10,-16,105,0.00039
0,10,-16,106,0.00032
0,10,-16,107,0.00031
0,10,-16,108,0.00094
0,10,-16,109,0.00025
0,10,-16,111,0.00055
0,10,-16,112,0.00069
0,10,-16,113,0.00060
0,10,-15,66,0.00040
0,10,-15,67,0.00077
0,10,-15,68,0.00068
0,10,-15,69,0.00041
0,10,-15,70,0.00027
0,10,-15,71,0.00066
0,10,-15,72,0.00051
0,10,-15,73,0.00053
0,10,-15,74,0.00053
0,10,-15,78,0.00040
0,10,-15,89,0.00034
0,10,-15,90,0.00032
0,10,-15,91,0.00078
0,10,-15,92,0.00035
0,10,-15,94,0.00033
0,10,-15,95,0.00117
0,10,-15,99,0.00056
0,10,-15,101,0.00128
0,10,-15,102,0.00278
0,10,-15,104,0.00129
0,10,-15,105,0.00060
0,10,-15,106,0.00082
0,10,-15,107,0.00073
0,10,-15,108,0.00091
0,10,-15,109,0.00030
0,10,-15,110,0.00046
0,10,-15,111,0.00191
0,10,-15,112,0.00195
0,10,-15,113,0.00037
0,10,-15,120,0.00041
0,10,-14,67,0.00027
0,10,-14,68,0.00032
0,10,-14,69,0.00034
0,10,-14,70,0.00045
0,10,-14,71,0.00045
0,10,-14,72,0.00028
0,10,-14,74,0.00045
0,10,-14,75,0.00113
0,10,-14,76,0.00033
0,10,-14,77,0.00060
0,10,-14,78,0.00026
0,10,-14,79,0.00043
0,10,-14,80,0.00068
0,10,-14,85,0.00047
0,10,-14,86,0.00040
0,10,-14,87,0.00062
0,10,-14,88,0.00104
0,10,-14,90,0.00028
0,10,-14,91,0.00042
0,10,-14,92,0.00033
0,10,-14,93,0.00033
0,10,-14,94,0.00052
0,10,-14,95,0.00063
0,10,-14,101,0.00033
0,10,-14,103,0.00031
0,10,-14,104,0.00035
0,10,-14,105,0.00120
0,10,-14,106,0.00161
0,10,-14,107,0.00118
0,10,-14,108,0.00217
0,10,-14,109,0.00134
0,10,-14,110,0.00101
0,10,-14,111,0.00059
0,10,-14,112,0.00044
0,10,-14,113,0.00025
0,10,-14,116,0.00066
0,10,-14,119,0.00122
0,10,-14,120,0.00035
0,10,-13,66,0.00072
0,10,-13,67,0.00053
0,10,-13,68,0.00035
0,10,-13,69,0.00031
0,10,-13,70,0.00054
0,10,-13,71,0.00037
0,10,-13,72,0.00061
0,10,-13,73,0.00081
0,10,-13,74,0.00204
0,10,-13,75,0.00056
0,10,-13,77,0.00027
0,10,-13,80,0.00047
0,10,-13,81,0.00043
0,10,-13,82,0.00047
0,10,-13,83,0.00067
0,10,-13,84,0.00072
0,10,-13,85,0.00132
0,10,-13,86,0.00069
0,10,-13,88,0.00086
0,10,-13,89,0.00156
0,10,-13,90,0.00191
0,10,-13,91,0.00114
0,10,-13,92,0.00056
0,10,-13,94,0.00029
0,10,-13,95,0.00035
0,10,-13,96,0.00030
0,10,-13,98,0.00027
0,10,-13,99,0.00030
0,10,-13,100,0.00031
0,10,-13,104,0.00026
0,10,-13,105,0.00121
0,10,-13,106,0.00202
0,10,-13,107,0.00167
0,10,-13,108,0.00496
0,10,-13,110,0.00041
0,10,-13,111,0.00038
0,10,-13,112,0.00214
0,10,-13,113,0.00187
0,10,-13,114,0.00027
0,10,-13,116,0.00037
0,10,-12,57,0.00059
0,10,-12,59,0.00041
0,10,-12,63,0.00046
0,10,-12,64,0.00078
0,10,-12,65,0.00143
0,10,-12,66,0.00108
0,10,-12,67,0.00053
0,10,-12,68,0.00061
0,10,-12,69,0.00118
0,10,-12,70,0.00027
0,10,-12,71,0.00069
0,10,-12,72,0.00063
0,10,-12,73,0.00069
0,10,-12,78,0.00066
0,10,-12,79,0.00087
0,10,-12,83,0.00066
0,10,-12,84,0.00038
0,10,-12,85,0.00147
0,10,-12,86,0.00053
0,10,-12,87,0.00061
0,10,-12,88,0.00032
0,10,-12,89,0.00055
0,10,-12,90,0.00071
0,10,-12,91,0.00105
0,10,-12,92,0.00150
0,10,-12,93,0.00071
0,10,-12,94,0.00121
0,10,-12,96,0.00032
0,10,-12,97,0.00035
0,10,-12,98,0.00043
0,10,-12,99,0.00077
0,10,-12,100,0.00051
0,10,-12,101,0.00044
0,10,-12,103,0.00050
0,10,-12,104,0.00027
0,10,-12,105,0.00038
0,10,-12,106,0.00271
0,10,-12,107,0.00202
0,10,-12,108,0.00066
0,10,-12,109,0.00030
0,10,-12,110,0.00071
0,10,-12,111,0.00083
0,10,-12,112,0.00112
0,10,-12,113,0.00042
0,10,-12,114,0.00053
0,10,-11,59,0.00026
0,10,-11,68,0.00522
0,10,-11,69,0.00086
0,10,-11,70,0.00122
0,10,-11,71,0.00031
0,10,-11,72,0.00029
0,10,-11,73,0.00045
0,10,-11,74,0.00035
0,10,-11,75,0.00073
0,10,-11,76,0.00046
0,10,-11,77,0.00075
0,10,-11,79,0.00223
0,10,-11,80,0.00124
0,10,-11,81,0.00232
0,10,-11,82,0.00407
0,10,-11,85,0.00107
0,10,-11,86,0.00105
0,10,-11,87,0.00116
0,10,-11,88,0.00088
0,10,-11,89,0.00062
0,10,-11,90,0.00091
0,10,-11,91,0.00051
0,10,-11,92,0.00068
0,10,-11,93,0.00066
0,10,-11,94,0.00058
0,10,-11,95,0.00044
0,10,-11,96,0.00053
0,10,-11,97,0.00027
0,10,-11,99,0.00096
0,10,-11,100,0.00189
0,10,-11,103,0.00027
0,10,-11,104,0.00113
0,10,-11,105,0.00093
0,10,-11,106,0.00096
0,10,-11,107,0.00042
0,10,-11,109,0.00040
0,10,-11,110,0.00047
0,10,-11,111,0.00038
0,10,-11,114,0.00032
0,10,-10,52,0.00031
0,10,-10,53,0.00076
0,10,-10,54,0.00087
0,10,-10,59,0.00031
0,10,-10,62,0.00137
0,10,-10,63,0.00032
0,10,-10,64,0.00135
0,10,-10,65,0.00353
0,10,-10,66,0.00633
0,10,-10,67,0.00173
0,10,-10,68,0.00050
0,10,-10,69,0.00029
0,10,-10,74,0.00082
0,10,-10,75,0.00033
0,10,-10,78,0.00086
0,10,-10,79,0.00082
0,10,-10,80,0.00249
0,10,-10,81,0.00095
0,10,-10,84,0.00076
0,10,-10,85,0.00028
0,10,-10,86,0.00068
0,10,-10,87,0.00047
0,10,-10,88,0.00091
0,10,-10,89,0.00041
0,10,-10,90,0.00085
0,10,-10,91,0.00187
0,10,-10,93,0.00042
0,10,-10,94,0.00034
0,10,-10,98,0.00039
0,10,-10,99,0.00079
0,10,-10,100,0.00125
0,10,-10,101,0.00050
0,10,-10,102,0.00075
0,10,-10,103,0.00063
0,10,-10,104,0.00029
0,10,-10,105,0.00045
0,10,-10,106,0.00043
0,10,-10,107,0.00034
0,10,-10,108,0.00035
0,10,-10,109,0.00035
0,10,-10,110,0.00075
0,10,-10,111,0.00030
0,10,-10,114,0.00026
0,10,-9,57,0.00143
0,10,-9,58,0.00082
0,10,-9,64,0.00341
0,10,-9,65,0.00500
0,10,-9,66,0.00265
0,10,-9,67,0.00311
0,10,-9,68,0.00167
0,10,-9,73,0.00025
0,10,-9,74,0.00038
0,10,-9,75,0.00044
0,10,-9,76,0.00193
0,10,-9,77,0.00251
0,10,-9,78,0.00108
0,10,-9,79,0.00056
0,10,-9,80,0.00036
0,10,-9,82,0.00036
0,10,-9,85,0.00094
0,10,-9,86,0.00149
0,10,-9,87,0.00039
0,10,-9,90,0.00092
0,10,-9,91,0.00254
0,10,-9,92,0.00059
0,10,-9,94,0.00071
0,10,-9,96,0.00028
0,10,-9,98,0.00081
0,10,-9,100,0.00055
0,10,-9,101,0.00030
0,10,-9,102,0.00062
0,10,-9,103,0.00047
0,10,-9,104,0.00043
0,10,-9,105,0.00039
0,10,-9,106,0.00040
0,10,-9,107,0.00038
0,10,-9,108,0.00034
0,10,-9,109,0.00031
0,10,-9,110,0.00028
0,10,-8,51,0.00035
0,10,-8,52,0.00025
0,10,-8,53,0.00044
0,10,-8,54,0.00034
0,10,-8,55,0.00047
0,10,-8,57,0.00085
0,10,-8,59,0.00046
0,10,-8,60,0.00059
0,10,-8,61,0.00088
0,10,-8,62,0.00109
0,10,-8,63,0.00101
0,10,-8,64,0.00084
0,10,-8,65,0.00381
0,10,-8,67,0.00035
0,10,-8,68,0.00056
0,10,-8,72,0.00243
0,10,-8,73,0.00084
0,10,-8,74,0.00092
0,10,-8,75,0.00283
0,10,-8,76,0.00144
0,10,-8,77,0.00057
0,10,-8,78,0.00070
0,10,-8,79,0.00027
0,10,-8,81,0.00054
0,10,-8,82,0.00059
0,10,-8,83,0.00063
0,10,-8,84,0.00048
0,10,-8,85,0.00047
0,10,-8,86,0.00103
0,10,-8,87,0.00052
0,10,-8,88,0.00040
0,10,-8,89,0.00029
0,10,-8,90,0.00068
0,10,-8,91,0.00033
0,10,-8,92,0.00082
0,10,-8,93,0.00043
0,10,-8,94,0.00057
0,10,-8,95,0.00082
0,10,-8,96,0.00061
0,10,-8,97,0.00046
0,10,-8,98,0.00045
0,10,-8,99,0.00094
0,10,-8,100,0.00072
0,10,-8,101,0.00058
0,10,-8,103,0.00038
0,10,-8,104,0.00056
0,10,-8,105,0.00066
0,10,-8,106,0.00071
0,10,-7,49,0.00032
0,10,-7,51,0.00032
0,10,-7,52,0.00076
0,10,-7,55,0.00041
0,10,-7,56,0.00088
0,10,-7,61,0.00030
0,10,-7,62,0.00036
0,10,-7,63,0.00029
0,10,-7,66,0.00026
0,10,-7,67,0.00129
0,10,-7,68,0.00235
0,10,-7,69,0.00168
0,10,-7,70,0.00063
0,10,-7,73,0.00037
0,10,-7,74,0.00055
0,10,-7,75,0.00236
0,10,-7,76,0.00625
0,10,-7,77,0.00074
0,10,-7,78,0.00051
0,10,-7,81,0.00183
0,10,-7,82,0.00161
0,10,-7,83,0.00026
0,10,-7,84,0.00046
0,10,-7,85,0.00048
0,10,-7,86,0.00034
0,10,-7,87,0.00034
0,10,-7,88,0.00037
0,10,-7,89,0.00076
0,10,-7,90,0.00136
0,10,-7,91,0.00036
0,10,-7,92,0.00118
0,10,-7,93,0.00068
0,10,-7,94,0.00025
0,10,-7,95,0.00161
0,10,-7,96,0.00157
0,10,-7,97,0.00126
0,10,-7,98,0.00074
0,10,-7,101,0.00075
0,10,-7,102,0.00046
0,10,-7,103,0.00060
0,10,-7,104,0.00040
0,10,-7,105,0.00034
0,10,-6,59,0.00026
0,10,-6,64,0.00027
0,10,-6,68,0.00064
0,10,-6,69,0.00618
0,10,-6,70,0.00057
0,10,-6,73,0.00044
0,10,-6,74,0.00033
0,10,-6,75,0.00219
0,10,-6,76,0.00533
0,10,-6,77,0.00734
0,10,-6,78,0.00342
0,10,-6,79,0.00501
0,10,-6,80,0.00321
0,10,-6,81,0.00084
0,10,-6,82,0.00145
0,10,-6,83,0.00044
0,10,-6,84,0.00078
0,10,-6,85,0.00147
0,10,-6,86,0.00100
0,10,-6,87,0.00058
0,10,-6,88,0.00061
0,10,-6,89,0.00111
0,10,-6,90,0.00117
0,10,-6,91,0.00068
0,10,-6,93,0.00045
0,10,-6,94,0.00091
0,10,-6,95,0.00191
0,10,-6,96,0.00180
0,10,-6,97,0.00353
0,10,-6,98,0.00242
0,10,-6,99,0.00117
0,10,-6,100,0.00211
0,10,-6,101,0.00246
0,10,-6,103,0.00045
0,10,-6,105,0.00035
0,10,-6,106,0.00240
0,10,-6,107,0.00053
0,10,-5,57,0.00035
0,10,-5,58,0.00026
0,10,-5,59,0.00033
0,10,-5,60,0.00075
0,10,-5,62,0.00070
0,10,-5,63,0.00040
0,10,-5,64,0.00134
0,10,-5,65,0.00162
0,10,-5,66,0.00074
0,10,-5,67,0.00027
0,10,-5,68,0.00039
0,10,-5,69,0.00170
0,10,-5,70,0.00235
0,10,-5,71,0.00299
0,10,-5,72,0.00047
0,10,-5,73,0.00046
0,10,-5,74,0.00130
0,10,-5,75,0.00102
0,10,-5,76,0.00141
0,10,-5,77,0.00204
0,10,-5,78,0.00435
0,10,-5,79,0.00318
0,10,-5,80,0.00244
0,10,-5,81,0.00257
0,10,-5,82,0.00221
0,10,-5,83,0.00097
0,10,-5,84,0.00126
0,10,-5,85,0.00173
0,10,-5,86,0.00330
0,10,-5,87,0.00109
0,10,-5,88,0.00087
0,10,-5,89,0.00079
0,10,-5,91,0.00032
0,10,-5,92,0.00043
0,10,-5,93,0.00039
0,10,-5,94,0.00049
0,10,-5,95,0.00130
0,10,-5,96,0.00048
0,10,-5,97,0.00166
0,10,-5,98,0.00106
0,10,-5,99,0.00253
0,10,-5,106,0.00234
0,10,-5,107,0.00036
0,10,-4,52,0.00026
0,10,-4,59,0.00029
0,10,-4,60,0.00028
0,10,-4,61,0.00244
0,10,-4,62,0.00120
0,10,-4,63,0.00038
0,10,-4,64,0.00070
0,10,-4,65,0.00277
0,10,-4,66,0.00438
0,10,-4,67,0.00117
0,10,-4,68,0.00046
0,10,-4,69,0.00065
0,10,-4,70,0.00031
0,10,-4,71,0.00074
0,10,-4,73,0.00110
0,10,-4,74,0.00183
0,10,-4,75,0.00225
0,10,-4,76,0.00051
0,10,-4,78,0.00146
0,10,-4,79,0.00214
0,10,-4,80,0.00089
0,10,-4,81,0.00125
0,10,-4,82,0.00359
0,10,-4,83,0.00236
0,10,-4,84,0.00026
0,10,-4,85,0.00026
0,10,-4,86,0.00072
0,10,-4,87,0.00138
0,10,-4,88,0.00106
0,10,-4,89,0.00064
0,10,-4,90,0.00029
0,10,-4,92,0.00108
0,10,-4,93,0.00154
0,10,-4,94,0.00091
0,10,-4,95,0.00219
0,10,-4,96,0.00125
0,10,-4,97,0.00156
0,10,-4,98,0.00097
0,10,-4,99,0.00056
0,10,-4,106,0.00026
0,10,-3,58,0.00035
0,10,-3,59,0.00030
0,10,-3,63,0.00049
0,10,-3,64,0.00052
0,10,-3,65,0.00039
0,10,-3,66,0.00319
0,10,-3,67,0.00075
0,10,-3,68,0.00088
0,10,-3,69,0.00202
0,10,-3,70,0.00053
0,10,-3,71,0.00029
0,10,-3,73,0.00054
0,10,-3,74,0.00041
0,10,-3,75,0.00455
0,10,-3,76,0.00220
0,10,-3,77,0.00051
0,10,-3,78,0.00070
0,10,-3,79,0.00148
0,10,-3,80,0.00063
0,10,-3,81,0.00106
0,10,-3,82,0.00070
0,10,-3,83,0.00256
0,10,-3,84,0.00254
0,10,-3,85,0.00257
0,10,-3,86,0.00158
0,10,-3,87,0.00098
0,10,-3,88,0.00120
0,10,-3,89,0.00346
0,10,-3,90,0.00251
0,10,-3,91,0.00146
0,10,-3,92,0.00410
0,10,-3,93,0.00455
0,10,-3,94,0.00191
0,10,-3,95,0.00309
0,10,-3,96,0.00293
0,10,-3,97,0.00363
0,10,-3,98,0.00340
0,10,-3,99,0.00046
0,10,-2,49,0.00068
0,10,-2,55,0.00092
0,10,-2,56,0.00117
0,10,-2,57,0.00039
0,10,-2,58,0.00026
0,10,-2,59,0.00060
0,10,-2,61,0.00033
0,10,-2,62,0.00088
0,10,-2,63,0.00260
0,10,-2,64,0.00207
0,10,-2,65,0.00259
0,10,-2,66,0.00029
0,10,-2,67,0.00130
0,10,-2,68,0.00083
0,10,-2,69,0.00053
0,10,-2,70,0.00105
0,10,-2,71,0.00038
0,10,-2,72,0.00062
0,10,-2,73,0.00070
0,10,-2,74,0.00040
0,10,-2,75,0.00561
0,10,-2,76,0.00257
0,10,-2,77,0.00180
0,10,-2,78,0.00048
0,10,-2,79,0.00074
0,10,-2,80,0.00085
0,10,-2,81,0.00032
0,10,-2,82,0.00057
0,10,-2,83,0.00039
0,10,-2,84,0.00063
0,10,-2,85,0.00092
0,10,-2,86,0.00128
0,10,-2,87,0.00179
0,10,-2,88,0.00394
0,10,-2,89,0.00333
0,10,-2,90,0.00171
0,10,-2,91,0.00797
0,10,-2,92,0.00285
0,10,-2,93,0.00338
0,10,-2,94,0.00305
0,10,-2,95,0.00244
0,10,-2,96,0.00110
0,10,-2,97,0.00036
0,10,-2,98,0.00417
0,10,-1,48,0.00036
0,10,-1,49,0.00058
0,10,-1,59,0.00029
0,10,-1,60,0.00434
0,10,-1,61,0.00060
0,10,-1,62,0.00055
0,10,-1,63,0.00028
0,10,-1,64,0.00150
0,10,-1,65,0.00173
0,10,-1,68,0.00103
0,10,-1,69,0.00112
0,10,-1,70,0.00174
0,10,-1,71,0.00130
0,10,-1,72,0.00123
0,10,-1,73,0.00081
0,10,-1,74,0.00215
0,10,-1,75,0.00251
0,10,-1,76,0.00374
0,10,-1,77,0.00567
0,10,-1,78,0.00212
0,10,-1,79,0.00166
0,10,-1,80,0.00076
0,10,-1,81,0.00272
0,10,-1,82,0.00089
0,10,-1,83,0.00059
0,10,-1,84,0.00044
0,10,-1,85,0.00129
0,10,-1,86,0.00058
0,10,-1,87,0.00321
0,10,-1,88,0.00156
0,10,-1,89,0.00323
0,10,-1,90,0.00393
0,10,-1,91,0.00257
0,10,-1,92,0.00251
0,10,-1,93,0.00186
0,10,-1,94,0.00373
0,10,-1,95,0.00148
0,10,-1,97,0.00109
0,10,0,47,0.00042
0,10,0,60,0.00144
0,10,0,62,0.00281
0,10,0,63,0.00225
0,10,0,64,0.00056
0,10,0,65,0.00183
0,10,0,66,0.00052
0,10,0,67,0.00095
0,10,0,68,0.00165
0,10,0,69,0.00130
0,10,0,70,0.00060
0,10,0,71,0.00058
0,10,0,72,0.00088
0,10,0,73,0.00042
0,10,0,74,0.00045
0,10,0,75,0.00102
0,10,0,76,0.00163
0,10,0,77,0.00275
0,10,0,78,0.00290
0,10,0,79,0.00082
0,10,0,80,0.00068
0,10,0,81,0.00185
0,10,0,82,0.00124
0,10,0,83,0.00152
0,10,0,84,0.00144
0,10,0,85,0.00068
0,10,0,86,0.00470
0,10,0,87,0.00114
0,10,0,88,0.00121
0,10,0,89,0.00067
0,10,0,90,0.00356
0,10,0,91,0.00334
0,10,0,92,0.00287
0,10,0,93,0.00272
0,10,0,94,0.00272
0,10,0,95,0.00062
0,10,0,97,0.00049
0,10,0,98,0.00186
0,10,1,48,0.00033
0,10,1,53,0.00028
0,10,1,54,0.00055
0,10,1,55,0.00026
0,10,1,60,0.00031
0,10,1,62,0.00086
0,10,1,64,0.00125
0,10,1,65,0.00147
0,10,1,66,0.00182
0,10,1,68,0.00139
0,10,1,69,0.00119
0,10,1,71,0.00061
0,10,1,72,0.00052
0,10,1,74,0.00057
0,10,1,75,0.00137
0,10,1,76,0.00099
0,10,1,77,0.00039
0,10,1,81,0.00028
0,10,1,82,0.00046
0,10,1,83,0.00076
0,10,1,84,0.00079
0,10,1,85,0.00047
0,10,1,86,0.00036
0,10,1,87,0.00146
0,10,1,88,0.00052
0,10,1,89,0.00260
0,10,1,90,0.00404
0,10,1,91,0.00258
0,10,1,92,0.00085
0,10,1,93,0.00307
0,10,1,94,0.00144
0,10,1,95,0.00037
0,10,1,98,0.00139
0,10,2,55,0.00030
0,10,2,64,0.00043
0,10,2,65,0.00041
0,10,2,66,0.00048
0,10,2,67,0.00057
0,10,2,68,0.00089
0,10,2,69,0.00067
0,10,2,70,0.00027
0,10,2,71,0.00063
0,10,2,73,0.00152
0,10,2,74,0.00118
0,10,2,75,0.00036
0,10,2,76,0.00032
0,10,2,82,0.00034
0,10,2,83,0.00030
0,10,2,85,0.00057
0,10,2,88,0.00044
0,10,2,89,0.00052
0,10,2,90,0.00079
0,10,2,91,0.00113
0,10,2,92,0.00062
0,10,2,93,0.00190
0,10,2,94,0.00504
0,10,3,56,0.00037
0,10,3,60,0.00040
0,10,3,62,0.00036
0,10,3,64,0.00354
0,10,3,65,0.00086
0,10,3,68,0.00029
